gvkey,conm,tic,sic,naics,linkprim,liid,linktype,linkid,lpermno,lpermco,USEDFLAG,linkdt,linkenddt,GSECTOR,GGROUP,GIND,GSUBIND,SPCINDCD,SPCSECCD
007991,TEREX CORP,TEX,3531,333120,C,01,LC,3,58318,3302,1,19821101,E,20,2010,201060,20106010,345,925
007991,TEREX CORP,TEX,3531,333120,C,01,LC,1,58318,3302,1,19731107,19820708,20,2010,201060,20106010,345,925
007993,NORTHWEST NATURAL GAS CO,NWN,4924,221210,P,01,LU,2,58334,3306,1,19721214,E,55,5510,551020,55102010,710,700
008007,WELLS FARGO & CO,WFC,6020,522110,P,01,LC,2,38703,21305,1,19621210,E,40,4010,401010,40101010,815,800
008030,NUCOR CORP,NUE,3312,331111,P,01,LU,1,34817,21308,1,19660429,E,15,1510,151040,15104050,460,970
008031,CNA SURETY CORP,SUR,6351,524126,C,01,LC,1,58668,3280,1,19780501,19830225,40,4030,403010,40301040,850,800
008031,CNA SURETY CORP,SUR,6351,524126,C,01,LC,3,11406,9247,1,19870611,E,40,4030,403010,40301040,850,800
008068,OCCIDENTAL PETROLEUM CORP,OXY,1311,211111,P,01,LC,2,34833,21322,1,19620702,E,10,1010,101020,10102010,385,935
008079,OCEANEERING INTERNATIONAL,OII,1389,213112,P,01,LU,1,58975,3326,1,19751103,E,10,1010,101010,10101020,395,935
008099,FIRSTENERGY CORP,FE,4911,22111,P,01,LU,1,23026,21326,1,19620131,E,55,5510,551010,55101010,705,700
008099,FIRSTENERGY CORP,FE,4911,22111,C,00X,LU,0,23026,21326,1,19510101,19620130,55,5510,551010,55101010,705,700
008113,OGE ENERGY CORP,OGE,4922,486210,P,01,LU,1,24440,21328,1,19620131,E,55,5510,551030,55103010,705,700
008113,OGE ENERGY CORP,OGE,4922,486210,C,00X,LU,0,24440,21328,1,19510101,19620130,55,5510,551030,55103010,705,700
008123,OLIN CORP,OLN,2810,325181,P,01,LU,1,13610,21329,1,19620131,E,15,1510,151010,15101020,165,970
008123,OLIN CORP,OLN,2810,325181,C,00X,LU,0,13610,21329,1,19540101,19620130,15,1510,151010,15101020,165,970
008133,OMNICARE INC,OCR,5912,446110,P,01,LU,1,63714,3379,1,19810716,E,35,3510,351020,35102015,292,905
008151,ONEOK INC,OKE,4923,221210,P,01,LU,1,25232,21332,1,19620131,E,55,5510,551020,55102010,710,700
008199,OTTER TAIL CORP,OTTR,4911,22111,P,01,LU,2,60098,3418,1,19721214,E,20,2010,201050,20105010,705,700
008210,OVERSEAS SHIPHOLDING GROUP,OSG,4412,483111,P,01,LU,2,51457,21346,1,19701105,E,10,1010,101020,10102040,612,600
008213,OWENS & MINOR INC,OMI,5047,423450,P,01,LU,0,60186,3321,1,19730131,E,35,3510,351020,35102010,217,978
008215,OWENS-ILLINOIS INC,OI,3221,327213,C,02,LU,3,77157,22462,1,19911211,E,15,1510,151030,15103010,205,925
008215,OWENS-ILLINOIS INC,OI,3221,327213,C,02,LU,1,13661,22462,1,19620131,19870323,15,1510,151030,15103010,205,925
008215,OWENS-ILLINOIS INC,OI,3221,327213,C,00X,LU,0,13661,22462,1,19500101,19620130,15,1510,151030,15103010,205,925
008245,PNC FINANCIAL SVCS GROUP INC,PNC,6020,522110,P,01,LC,2,63192,3583,1,19721214,19830119,40,4010,401010,40101015,815,800
008245,PNC FINANCIAL SVCS GROUP INC,PNC,6020,522110,P,01,LC,6,60442,3685,1,19830120,E,40,4010,401010,40101015,815,800
008247,PPG INDUSTRIES INC,PPG,2851,325510,P,01,LU,1,22509,21351,1,19620131,E,15,1510,151010,15101020,165,970
008247,PPG INDUSTRIES INC,PPG,2851,325510,C,00X,LU,0,22509,21351,1,19500101,19620130,15,1510,151010,15101020,165,970
008253,PACCAR INC,PCAR,3711,336120,P,01,LU,2,60506,3487,1,19721214,E,20,2010,201060,20106010,135,925
008264,PG&E CORP,PCG,4931,2211,P,01,LC,1,13688,21356,1,19620131,E,55,5510,551030,55103010,705,700
008264,PG&E CORP,PCG,4931,2211,C,00X,LC,0,13688,21356,1,19510101,19620130,55,5510,551030,55103010,705,700
008272,SEMPRA ENERGY,SRE,4932,221210,P,01,LU,3,86136,34798,1,19980629,E,55,5510,551030,55103010,710,700
008272,SEMPRA ENERGY,SRE,4932,221210,P,01,LU,1,16870,21355,1,19620131,19980626,55,5510,551030,55103010,710,700
008272,SEMPRA ENERGY,SRE,4932,221210,C,00X,LU,0,16870,21355,1,19510101,19620130,55,5510,551030,55103010,710,700
008304,PALL CORP,PLL,3569,333999,P,01,LU,2,35051,21360,1,19620702,E,20,2010,201060,20106020,357,925
008333,PAR PHARMACEUTICAL COS INC,PRX,2834,325412,P,01,LU,1,61138,6646,1,19840131,E,35,3520,352020,35202010,285,905
008348,PARK ELECTROCHEMICAL CORP,PKE,3672,334412,P,01,LU,1,35107,21365,1,19660131,E,45,4520,452030,45203020,220,925
008357,PARKER DRILLING CO,PKD,1381,213111,P,01,LU,2,58675,3505,1,19721214,E,10,1010,101010,10101010,395,935
008358,PARKER-HANNIFIN CORP,PH,3490,332912,P,01,LU,2,41355,21367,1,19641209,E,20,2010,201060,20106020,355,925
008402,PAYCHEX INC,PAYX,8721,541214,P,01,LU,1,61621,6333,1,19830826,E,45,4510,451020,45102020,453,940
008431,AMERICAN FINANCIAL GROUP INC,AFG,6331,524126,P,01,LC,1,60687,21372,1,19790131,E,40,4030,403010,40301030,835,800
008431,AMERICAN FINANCIAL GROUP INC,AFG,6331,524126,C,00X,LC,0,60687,21372,1,19790101,19790130,40,4030,403010,40301030,835,800
008446,PENNEY (J C) CO,JCP,5311,452111,P,01,LU,1,18403,21375,1,19620131,E,25,2550,255030,25503010,430,976
008446,PENNEY (J C) CO,JCP,5311,452111,C,00X,LU,0,18403,21375,1,19500201,19620130,25,2550,255030,25503010,430,976
008455,PPL CORP,PPL,4911,22111,P,01,LU,1,22517,21376,1,19620131,E,55,5510,551010,55101010,705,700
008455,PPL CORP,PPL,4911,22111,C,00X,LU,0,22517,21376,1,19510101,19620130,55,5510,551010,55101010,705,700
008463,PENTAIR INC,PNR,3561,333911,P,01,LU,2,62034,3622,1,19721214,E,20,2010,201060,20106020,355,925
008470,PEOPLES ENERGY CORP,PGL,4924,221210,P,01,LC,1,13821,21382,1,19620131,20070228,55,5510,551020,55102010,710,700
008470,PEOPLES ENERGY CORP,PGL,4924,221210,C,00X,LC,0,13821,21382,1,19510101,19620130,55,5510,551020,55102010,710,700
008475,PEP BOYS-MANNY MOE & JACK,PBY,5531,441310,P,01,LU,2,35238,21383,1,19620702,E,25,2550,255040,25504050,449,976
008479,PEPSICO INC,PEP,2080,311930,P,01,LU,1,13856,21384,1,19620131,E,30,3020,302010,30201030,145,978
008479,PEPSICO INC,PEP,2080,311930,C,00X,LU,0,13856,21384,1,19500101,19620130,30,3020,302010,30201030,145,978
008530,PFIZER INC,PFE,2834,325412,P,01,LU,1,21936,21394,1,19620131,E,35,3520,352020,35202010,285,905
008530,PFIZER INC,PFE,2834,325412,C,00X,LU,0,21936,21394,1,19500101,19620130,35,3520,352020,35202010,285,905
008536,PHELPS DODGE CORP,PD,3330,331411,C,99X,LC,2,17806,22806,1,20070331,20070430,15,1510,151040,15104020,360,970
008536,PHELPS DODGE CORP,PD,3330,331411,P,01,LC,1,17806,22806,1,19620131,20070330,15,1510,151040,15104020,360,970
008536,PHELPS DODGE CORP,PD,3330,331411,C,00X,LC,0,17806,22806,1,19500101,19620130,15,1510,151040,15104020,360,970
008539,EXELON CORP,EXC,4911,22111,P,01,LU,1,21776,21396,1,19620131,E,55,5510,551010,55101010,705,700
008539,EXELON CORP,EXC,4911,22111,C,00X,LU,0,21776,21396,1,19510101,19620130,55,5510,551010,55101010,705,700
008543,ALTRIA GROUP INC,MO,2111,312221,P,01,LC,2,13901,21398,1,19620131,E,30,3020,302030,30203010,470,978
008543,ALTRIA GROUP INC,MO,2111,312221,C,00X,LN,1,13901,21398,-1,19500101,19620130,30,3020,302030,30203010,470,978
008549,CONOCOPHILLIPS,COP,2911,324110,J,01C,LX,2,13928,21401,-1,19980630,E,10,1010,101020,10102010,385,935
008549,CONOCOPHILLIPS,COP,2911,324110,P,01,LC,1,13928,21401,1,19620131,E,10,1010,101020,10102010,385,935
008549,CONOCOPHILLIPS,COP,2911,324110,C,00X,LC,0,13928,21401,1,19500101,19620130,10,1010,101020,10102010,385,935
008577,PIEDMONT NATURAL GAS CO,PNY,4924,221210,P,01,LU,2,49971,21404,1,19700204,E,55,5510,551020,55102010,710,700
008579,PIER 1 IMPORTS INC/DE,PIR,5700,442299,P,01,LU,4,51692,21405,1,19800131,E,25,2550,255040,25504060,449,976
008579,PIER 1 IMPORTS INC/DE,PIR,5700,442299,C,00X,LU,3,51692,21405,1,19790901,19800130,25,2550,255040,25504060,449,976
008606,PITNEY BOWES INC,PBI,3579,333313,P,01,LU,2,24459,21411,1,19620131,E,20,2020,202010,20201060,370,925
008606,PITNEY BOWES INC,PBI,3579,333313,C,00X,LU,1,24459,21411,1,19500918,19620130,20,2020,202010,20201060,370,925
008633,PLANTRONICS INC,PLT,3661,334210,C,01,LC,4,80185,30106,1,19940120,E,45,4520,452010,45201020,180,940
008633,PLANTRONICS INC,PLT,3661,334210,C,01,LC,2,52628,25265,1,19710607,19890301,45,4520,452010,45201020,180,940
008692,POTLATCH CORP,PCH,2421,321113,P,01,LC,2,49744,21431,1,19691215,E,40,4040,404020,40402070,400,970
008694,PEPCO HOLDINGS INC,POM,4911,2211,P,01,LU,1,23501,21432,1,19620131,E,55,5510,551010,55101010,705,700
008694,PEPCO HOLDINGS INC,POM,4911,2211,C,00X,LU,0,23501,21432,1,19510101,19620130,55,5510,551010,55101010,705,700
008716,PREPAID LEGAL SERVICES INC,PPD,6399,524128,P,01,LU,1,63811,3649,1,19840330,E,25,2530,253020,25302020,175,976
008716,PREPAID LEGAL SERVICES INC,PPD,6399,524128,C,00X,LU,0,63811,3649,1,19820101,19840329,25,2530,253020,25302020,175,976
008717,PRECISION CASTPARTS CORP,PCP,3728,336413,P,01,LU,0,63830,3499,1,19730131,E,20,2010,201010,20101010,110,925
008762,PROCTER & GAMBLE CO,PG,2840,325611,P,01,LU,1,18163,21446,1,19620131,E,30,3030,303010,30301010,320,978
008762,PROCTER & GAMBLE CO,PG,2840,325611,C,00X,LU,0,18163,21446,1,19490701,19620130,30,3030,303010,30301010,320,978
008787,ARCHSTONE-SMITH TRUST,ASN,6798,525930,C,01,LU,1,64451,3720,1,19740131,20071031,40,4040,404020,40402050,850,800
008787,ARCHSTONE-SMITH TRUST,ASN,6798,525930,C,00X,LC,0,64451,3720,1,19740101,19740130,40,4040,404020,40402050,850,800
008789,PROTECTIVE LIFE CORP,PL,6311,524113,P,01,LU,2,64486,3684,1,19721214,E,40,4030,403010,40301020,825,800
008807,PNM RESOURCES INC,PNM,4911,2211,P,01,LU,2,55511,21457,1,19720908,E,55,5510,551030,55103010,705,700
008810,PUBLIC SERVICE ENTRP GRP INC,PEG,4931,22111,P,01,LU,1,23712,21458,1,19620131,E,55,5510,551030,55103010,705,700
008810,PUBLIC SERVICE ENTRP GRP INC,PEG,4931,22111,C,00X,LU,0,23712,21458,1,19510101,19620130,55,5510,551030,55103010,705,700
008818,PUGET ENERGY INC,PSD,4931,2211,P,01,LC,2,25443,21461,1,19620131,20090206,55,5510,551030,55103010,705,700
008818,PUGET ENERGY INC,PSD,4931,2211,C,00X,LC,1,25443,21461,1,19550207,19620130,55,5510,551030,55103010,705,700
008823,PULTE HOMES INC,PHM,1531,236117,P,01,LU,2,54148,21349,1,19720207,E,25,2520,252010,25201030,305,976
008873,QUESTAR CORP,STR,4923,221210,P,01,LU,1,27756,21476,1,19620131,E,55,5510,551020,55102010,710,700
008873,QUESTAR CORP,STR,4923,221210,C,00X,LU,0,27756,21476,1,19620101,19620130,55,5510,551020,55102010,710,700
008898,RAYMOND JAMES FINANCIAL CORP,RJF,6211,523120,P,01,LU,1,69649,6137,1,19830701,E,40,4020,402030,40203020,822,800
008902,RPM INTERNATIONAL INC,RPM,2890,325998,P,01,LU,2,65307,3911,1,19721214,E,15,1510,151010,15101050,167,970
008972,RAYTHEON CO,RTN,3812,334511,J,02,LU,3,85658,21492,1,19971218,20010514,20,2010,201010,20101010,225,940
008972,RAYTHEON CO,RTN,3812,334511,P,01,LU,2,24942,21492,1,19620228,E,20,2010,201010,20101010,225,940
008972,RAYTHEON CO,RTN,3812,334511,C,00X,LU,1,24942,21492,1,19520915,19620227,20,2010,201010,20101010,225,940
009004,REEBOK INTERNATIONAL LTD,RBK,3021,316211,P,01,LC,1,91380,7662,1,19850726,20060131,25,2520,252030,25203020,455,976
009023,REGIS CORP/MN,RGS,7200,812112,C,01,LC,4,76711,37472,1,19920228,E,25,2530,253020,25302020,175,976
009023,REGIS CORP/MN,RGS,7200,812112,C,01,LN,3,76711,37472,-1,19910621,19920227,25,2530,253020,25302020,175,976
009023,REGIS CORP/MN,RGS,7200,812112,C,01,LC,1,66174,5947,1,19830426,19881013,25,2530,253020,25302020,175,976
009063,AUTONATION INC,AN,5500,441110,N,01C,LX,3,76282,10594,-1,20000731,20000731,25,2550,255040,25504050,449,976
009063,AUTONATION INC,AN,5500,441110,C,01,LU,2,76282,10594,1,19900511,E,25,2550,255040,25504050,449,976
009112,REYNOLDS & REYNOLDS  -CL A,REY,7373,541512,P,01,LC,2,66799,3835,1,19721214,20061031,45,4510,451030,45103010,370,925
009142,RIGGS NATIONAL CORP,RIGS,6020,522110,P,01,LU,1,66967,3849,1,19721214,20050531,40,4010,401010,40101015,817,800
009155,RITE AID CORP,RAD,5912,446110,P,01,LU,2,46922,21515,1,19681007,E,30,3010,301010,30101010,435,978
009203,ROCKWELL AUTOMATION,ROK,3620,335314,P,01,LC,4,84381,31847,1,19961216,E,20,2010,201040,20104010,220,925
009203,ROCKWELL AUTOMATION,ROK,3620,335314,P,01,LC,2,18948,21524,1,19620131,19961206,20,2010,201040,20104010,220,925
009203,ROCKWELL AUTOMATION,ROK,3620,335314,C,00X,LC,1,18948,21524,1,19501230,19620130,20,2010,201040,20104010,220,925
009203,ROCKWELL AUTOMATION,ROK,3620,335314,C,00X,LN,0,18948,21524,-1,19491001,19501229,20,2010,201040,20104010,220,925
009217,ROHM AND HAAS CO,ROH,2821,325211,P,01,LC,1,23990,21527,1,19620131,20090401,15,1510,151010,15101050,160,970
009217,ROHM AND HAAS CO,ROH,2821,325211,C,00X,LC,0,23990,21527,1,19500101,19620130,15,1510,151010,15101050,160,970
009225,ROLLINS INC,ROL,7340,561710,P,01,LU,2,36003,21530,1,19620702,E,20,2020,202010,20201050,175,976
009248,ROSS STORES INC,ROST,5651,448140,P,01,LU,1,91556,7684,1,19850808,E,25,2550,255040,25504010,432,976
009258,ROWAN COS INC,RDC,1381,213111,P,01,LU,1,45495,21532,1,19671211,E,10,1010,101010,10101010,395,935
009284,RUDDICK CORP,RDK,5411,445110,P,01,LU,1,54818,21537,1,19720524,E,30,3010,301010,30101030,440,978
009289,RUSS BERRIE & CO INC,RUS,3990,339999,P,01,LC,1,66050,21538,1,19840329,E,25,2520,252010,25201020,203,976
009299,RYDER SYSTEM INC,R,7510,532120,P,01,LU,1,27633,21541,1,19620131,E,20,2030,203040,20304020,615,600
009302,RYLAND GROUP INC,RYL,1531,236117,P,01,LU,2,62383,3954,1,19721214,E,25,2520,252010,25201030,305,976
009317,SEI INVESTMENTS CO,SEIC,6282,523930,P,01,LU,1,68196,4040,1,19810325,E,40,4020,402030,40203010,850,800
009355,SAFEGUARD SCIENTIFICS INC,SFE,8071,621512,P,01,LU,2,46340,21551,1,19680617,E,40,4020,402030,40203010,190,940
009359,SAFEWAY INC,SWY,5411,445110,C,01,LU,3,76149,22765,1,19900426,E,30,3010,301010,30101030,440,978
009359,SAFEWAY INC,SWY,5411,445110,C,01,LU,1,17291,22765,1,19620131,19861124,30,3010,301010,30101030,440,978
009359,SAFEWAY INC,SWY,5411,445110,C,00X,LU,0,17291,22765,1,19500101,19620130,30,3010,301010,30101030,440,978
009372,ST JUDE MEDICAL INC,STJ,3845,334510,P,01,LU,1,68591,4278,1,19770209,E,35,3510,351010,35101010,300,905
009403,LA QUINTA CORP,LQI,7011,721110,P,01,LC,4,85619,7779,1,19971106,20060125,25,2530,253010,25301020,310,976
009403,LA QUINTA CORP,LQI,7011,721110,P,01,LC,1,68778,25820,1,19721214,19791231,25,2530,253010,25301020,310,976
009403,LA QUINTA CORP,LQI,7011,721110,P,01,LC,3,62981,3960,1,19800102,19971105,25,2530,253010,25301020,310,976
009411,SARA LEE CORP,SLE,2000,311,P,01,LC,1,22840,21566,1,19620131,E,30,3020,302020,30202030,250,978
009411,SARA LEE CORP,SLE,2000,311,C,00X,LC,0,22840,21566,1,19490701,19620130,30,3020,302020,30202030,250,978
009445,SCANA CORP,SCG,4931,22111,P,01,LU,1,23085,21570,1,19620131,E,55,5510,551030,55103010,705,700
009445,SCANA CORP,SCG,4931,22111,C,00X,LU,0,23085,21570,1,19510101,19620130,55,5510,551030,55103010,705,700
009459,SCHERING-PLOUGH,SGP,2834,325412,P,01,LU,2,25013,21575,1,19620131,E,35,3520,352020,35202010,285,905
009459,SCHERING-PLOUGH,SGP,2834,325412,C,00X,LU,1,25013,21575,1,19530323,19620130,35,3520,352020,35202010,285,905
009465,SCHLUMBERGER LTD,SLB,1389,237120,P,01,LU,1,14277,21576,1,19620131,E,10,1010,101010,10101020,395,935
009465,SCHLUMBERGER LTD,SLB,1389,237120,C,00X,LU,0,14277,21576,1,19570101,19620130,10,1010,101010,10101020,395,935
009466,SCHOLASTIC CORP,SCHL,2731,511130,C,01,LU,2,77354,11358,1,19920225,E,25,2540,254010,25401040,410,976
009555,SEALED AIR CORP,SEE,2670,326112,P,01,LC,4,85926,34702,1,19980408,E,15,1510,151030,15103020,357,925
009555,SEALED AIR CORP,SEE,2670,326112,P,01,LC,2,61049,3968,1,19721214,19980331,15,1510,151030,15103020,357,925
009599,SEMTECH CORP,SMTC,3674,334413,P,01,LU,2,50948,21596,1,19700727,E,45,4530,453010,45301020,235,940
009602,SENSORMATIC ELECTRONICS,SRM,3669,334290,P,01,LU,1,70018,4177,1,19721214,20011130,45,4520,452030,45203010,220,925
009611,SERVICE CORP INTERNATIONAL,SCI,7200,812210,P,01,LU,2,51625,21599,1,19701207,E,25,2530,253020,25302020,175,976
009667,SHERWIN-WILLIAMS CO,SHW,2851,325510,P,01,LU,2,36468,21609,1,19620702,E,25,2550,255040,25504030,450,976
009699,SIGMA-ALDRICH CORP,SIAL,2836,325414,P,01,LU,1,70536,4108,1,19750808,E,15,1510,151010,15101050,167,970
009719,SILICONIX INC,SILI,3674,334413,P,02,LU,2,70659,4114,1,19721214,20050531,45,4530,453010,45301020,235,940
009772,SMITH INTERNATIONAL INC,SII,2890,325998,P,01,LU,2,45794,21627,1,19680226,E,10,1010,101010,10101020,395,935
009774,SMITHFIELD FOODS INC,SFD,2011,311611,C,01,LU,2,70923,4062,1,19721214,E,30,3020,302020,30202030,250,978
009777,SMUCKER (JM) CO,SJM,2033,311421,J,02,LU,3,77058,21629,1,19911031,20000929,30,3020,302020,30202030,250,978
009777,SMUCKER (JM) CO,SJM,2033,311421,P,01,LU,2,42585,21629,1,19651020,E,30,3020,302020,30202030,250,978
009778,SNAP-ON INC,SNA,3420,332212,P,01,LU,2,60206,4162,1,19721214,E,25,2520,252010,25201040,130,976
009783,KEYCORP,KEY,6020,522110,C,01,LC,2,70958,4183,1,19721214,19940301,40,4010,401010,40101015,815,800
009783,KEYCORP,KEY,6020,522110,C,01,LC,6,64995,2535,1,19940302,E,40,4010,401010,40101015,815,800
009815,SONOCO PRODUCTS CO,SON,2650,322214,P,01,LU,2,71176,4196,1,19721214,E,15,1510,151030,15103020,210,970
009846,EDISON INTERNATIONAL,EIX,4911,22111,P,01,LU,1,15720,21543,1,19620131,E,55,5510,551010,55101010,705,700
009846,EDISON INTERNATIONAL,EIX,4911,22111,C,00X,LU,0,15720,21543,1,19510101,19620130,55,5510,551010,55101010,705,700
009850,SOUTHERN CO,SO,4911,2211,P,01,LU,1,18411,21640,1,19620131,E,55,5510,551010,55101010,705,700
009850,SOUTHERN CO,SO,4911,2211,C,00X,LU,0,18411,21640,1,19510101,19620130,55,5510,551010,55101010,705,700
009867,SOUTHERN UNION CO,SUG,4924,221210,P,01,LC,3,76091,26033,1,19900208,E,10,1010,101020,10102040,710,700
009867,SOUTHERN UNION CO,SUG,4924,221210,P,01,LC,2,51203,21643,1,19700928,19900206,10,1010,101020,10102040,710,700
009880,SOUTHTRUST CORP,SOTR,6020,522110,P,01,LU,1,71686,3987,1,19780131,20041130,40,4010,401010,40101015,815,800
009880,SOUTHTRUST CORP,SOTR,6020,522110,C,00X,LU,0,71686,3987,1,19780101,19780130,40,4010,401010,40101015,815,800
009882,SOUTHWEST AIRLINES,LUV,4512,481111,P,01,LU,2,58683,4181,1,19721214,E,20,2030,203020,20302010,605,600
009890,SOUTHWEST GAS CORP,SWX,4923,221210,P,01,LU,2,61188,4342,1,19721214,E,55,5510,551020,55102010,710,700
009899,AT&T INC,T,4813,517110,P,01,LC,1,66093,21645,1,19840216,E,50,5010,501010,50101020,715,974
009904,SOUTHWESTERN ENERGY CO,SWN,4923,211111,P,01,LU,1,63765,4338,1,19730131,E,10,1010,101020,10102020,710,700
009904,SOUTHWESTERN ENERGY CO,SWN,4923,211111,C,00X,LU,0,63765,4338,1,19730101,19730130,10,1010,101020,10102020,710,700
009921,SPARTECH CORP,SEH,3080,326130,C,01,LU,1,72005,4227,1,19790131,E,15,1510,151010,15101010,355,925
010002,STANDARD PACIFIC CORP,SPF,1531,236117,P,02,LC,4,72696,21659,1,19870130,E,25,2520,252010,25201030,305,976
010002,STANDARD PACIFIC CORP,SPF,1531,236117,P,02,LC,2,49699,25081,1,19691210,19861229,25,2520,252010,25201030,305,976
010005,STANDARD REGISTER CO,SR,2761,323116,P,01,LU,2,72494,4230,1,19721214,E,20,2020,202010,20201010,370,925
010016,STANLEY WORKS,SWK,3420,332212,P,01,LU,2,43350,21664,1,19660615,E,25,2520,252010,25201040,270,976
010033,NAUTICA ENTERPRISES INC,NAUT,2320,31522,P,01,LU,1,72710,7719,1,19810130,20030829,25,2520,252030,25203010,465,976
010033,NAUTICA ENTERPRISES INC,NAUT,2320,31522,C,00X,LU,0,72710,7719,1,19730301,19810129,25,2520,252030,25203010,465,976
010035,STATE STREET CORP,STT,6020,523920,C,01,LU,2,72726,4260,1,19721214,E,40,4020,402030,40203010,850,800
010096,PUBLIC STORAGE,PSA,6798,531130,P,01,LC,1,64653,4289,1,19810130,E,40,4040,404020,40402070,850,800
010096,PUBLIC STORAGE,PSA,6798,531130,C,00X,LC,0,64653,4289,1,19810101,19810129,40,4040,404020,40402070,850,800
010115,STRYKER CORP,SYK,3842,339113,P,01,LU,1,73139,4298,1,19790502,E,35,3510,351010,35101010,300,905
010121,SLM CORP,SLM,6111,522298,P,04,LU,9,66325,6412,1,19920701,E,40,4020,402020,40202010,850,800
010121,SLM CORP,SLM,6111,522298,N,04,LU,8,66325,6412,1,19830923,19920630,40,4020,402020,40202010,850,800
010156,SUNOCO INC,SUN,2911,324110,P,01,LU,1,14656,21686,1,19620131,E,10,1010,101020,10102030,382,935
010156,SUNOCO INC,SUN,2911,324110,C,00X,LU,0,14656,21686,1,19500101,19620130,10,1010,101020,10102030,382,935
010187,SUNTRUST BANKS INC,STI,6020,522110,P,01,LC,4,68144,21691,1,19850701,E,40,4010,401010,40101015,815,800
010187,SUNTRUST BANKS INC,STI,6020,522110,P,01,LC,2,63343,4165,1,19721214,19850628,40,4010,401010,40101015,815,800
010190,SUPERVALU INC,SVU,5411,445110,P,01,LU,2,44951,21692,1,19670913,E,30,3010,301010,30101030,217,978
010195,SUPERIOR INDUSTRIES INTL,SUP,3714,336399,C,01,LU,2,52396,21693,1,19710504,E,25,2510,251010,25101010,130,976
010221,SWIFT ENERGY CO,SFY,1311,211111,P,01,LU,1,66739,4340,1,19810724,E,10,1010,101020,10102020,380,935
010247,SYSCO CORP,SYY,5140,4244,P,01,LU,2,52038,21698,1,19710226,E,30,3010,301010,30101020,217,978
010277,TECO ENERGY INC,TE,4931,22111,P,01,LU,2,37161,21700,1,19620702,E,55,5510,551030,55103010,705,700
010332,RADIOSHACK CORP,RSH,5731,443112,P,01,LU,1,15560,21711,1,19650129,E,25,2550,255040,25504020,426,976
010332,RADIOSHACK CORP,RSH,5731,443112,C,00X,LU,0,15560,21711,1,19590701,19650128,25,2550,255040,25504020,426,976
010374,TECHNITROL INC,TNL,3679,334419,P,01,LU,1,44513,21717,1,19680131,E,45,4520,452030,45203015,220,925
010386,TECUMSEH PRODUCTS CO  -CL A,TECUA,3585,333415,C,02,LU,3,77722,4409,1,19920601,E,20,2010,201060,20106020,345,925
010386,TECUMSEH PRODUCTS CO  -CL A,TECUA,3585,333415,J,01,LU,1,74932,4409,1,19820129,E,20,2010,201060,20106020,345,925
010405,ALLEGHENY TECHNOLOGIES INC,ATI,3312,331111,P,01,LU,2,43123,21722,1,19660502,E,15,1510,151040,15104050,460,970
010407,TELEFLEX INC,TFX,3841,339112,P,01,LU,2,44329,21723,1,19670424,E,35,3510,351010,35101010,357,925
010411,TELEPHONE & DATA SYSTEMS INC,TDS,4812,517210,J,07,LU,5,90655,5230,1,20050516,E,50,5010,501020,50102010,715,974
010411,TELEPHONE & DATA SYSTEMS INC,TDS,4812,517210,P,01,LC,1,63773,5230,1,19811215,E,50,5010,501020,50102010,715,974
010420,TELLABS INC,TLAB,3661,334210,P,01,LC,1,75257,4467,1,19800715,E,45,4520,452010,45201020,180,940
010426,TEMPLE-INLAND INC,TIN,2631,322130,P,01,LU,2,66114,21726,1,19840127,E,15,1510,151030,15103020,210,970
010453,TERADYNE INC,TER,3825,334515,P,01,LC,2,51369,21731,1,19701019,E,45,4530,453010,45301010,247,940
010466,TESORO CORP,TSO,2911,324110,P,01,LC,1,37284,21732,1,19660131,E,10,1010,101020,10102030,390,935
010466,TESORO CORP,TSO,2911,324110,C,00X,LC,0,37284,21732,1,19651001,19660130,10,1010,101020,10102030,390,935
